Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Fanniidae;Fannia;Fannia sp.;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Stratiomyidae;Chloromyia;Chloromyia formosa;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Chorthippus;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Lauxaniidae;Minettia;Minettia longipennis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Chloropidae;Gaurax;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Heleomyzidae;Heteromyza;Heteromyza rotundicornis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Limnophyes;Limnophyes pentaplastus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Dolichopodidae;Sciapus;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Polleniidae;Pollenia;Pollenia labialis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Actinotia;Actinotia polyodon;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Fanniidae;Fannia;Fannia parva;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Chorthippus;Chorthippus parallelus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Collembola;Entomobryomorpha;Entomobryidae;Lepidocyrtus;Lepidocyrtus paradoxus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Chloropidae;Incertella;Incertella albipalpis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Coenosia;Coenosia agromyzina;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Metriocnemus;Metriocnemus albolineatus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Fanniidae;Fannia;Fannia pallitibia;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Pipunculidae;Chalarus;Chalarus spurius;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Heleomyzidae;Suillia;Suillia variegata;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Anthomyiidae;Delia;Delia platura;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;Phora;Phora tincta;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Anthomyiidae;Anthomyia;Anthomyia pluvialis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Coenonympha;Coenonympha pamphilus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Dolichopodidae;Medetera;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Fagocyba;Fagocyba douglasi;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Epagoge;Epagoge grotiana;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Sciaridae;Leptosciarella;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;Megaselia;Megaselia lucifrons;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Abrostola;Abrostola triplasia;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Tachinidae;Macquartia;Macquartia tenebricosa;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Orthoptera;Tettigoniidae;Barbitistes;Barbitistes serricauda;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Speudotettix;Speudotettix subfusculus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Celypha;Celypha lacunana;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Graphomya;Graphomya maculata;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Psychodidae;Parajungiella;Parajungiella longicornis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;Megaselia;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Chorthippus;Chorthippus montanus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Phyllotreta;Phyllotreta nigripes;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Empididae;Empis;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Sciaridae;Leptosciarella;Leptosciarella rejecta;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Dolichopodidae;Dolichopus;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Dolichopodidae;Microphor;Microphor holosericeus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Anthomyiidae;Botanophila;Botanophila laterella;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Asilidae;Tolmerus;Tolmerus atricapillus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Asteiidae;Asteia;Asteia amoena;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Calliphoridae;Cynomya;Cynomya mortuorum;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Dolichopodidae;Medetera;Medetera sp.;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Dasyphora;Dasyphora cyanicolor;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Lissonota;Lissonota tenerrima;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Bombus;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Cecidomyiidae;Campylomyza;Campylomyza flavipes;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Tachinidae;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Athalia;Athalia circularis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Opomyzidae;Geomyza;Geomyza martineki;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;Megaselia;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Cecidomyiidae;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Empididae;Rhamphomyia;Rhamphomyia stigmosa;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;Megaselia;Megaselia subpleuralis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hemiptera;Coreidae;Coreus;Coreus marginatus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Limoniidae;Neolimonia;Neolimonia dumetorum;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Limoniidae;Limonia;Limonia phragmitidis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Dichrorampha;Dichrorampha vancouverana;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Psocodea;Ectopsocidae;Ectopsocus;Ectopsocus briggsi;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Pallopteridae;Palloptera;Palloptera anderssoni;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Dolichopodidae;Dolichopus;Dolichopus griseipennis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Mycetophilidae;Sciophila;Sciophila thoracica;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Fanniidae;Fannia;Fannia scalaris;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Heleomyzidae;Oecothea;Oecothea fenestralis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Phyllobius;Phyllobius betulinus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Coleoptera;Oedemeridae;Oedemera;Oedemera femorata;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Lauxaniidae;Sapromyza;Sapromyza intonsa;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;Helophilus;Helophilus trivittatus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Tachinidae;Tachina;Tachina ferox;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Smittia;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Hypena;Hypena atomaria;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;Triphleba;Triphleba nudipalpis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Fanniidae;Fannia;Fannia coracina;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Coleoptera;Oedemeridae;Oedemera;Oedemera virescens;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Azelia;Azelia cilipes;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Phaonia;Phaonia rufipalpis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Tabanidae;Tabanus;Tabanus bromius;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Eupteryx;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Elaphria;Elaphria venustula;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Chloropidae;Lasiambia;Lasiambia coxalis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Lonchaeidae;Silba;Silba fumosa;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;Borophaga;Borophaga femorata;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Phaonia;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;Eumerus;Eumerus funeralis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Mythimna;Mythimna ferrago;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hemiptera;Triozidae;Trioza;Trioza urticae;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Psychidae;Dahlica;Dahlica triquetrella;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Pimpla;Pimpla rufipes;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Haematobosca;Haematobosca stimulans;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Chloropidae;Tricimba;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;Anevrina;Anevrina urbana;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Agromyzidae;Agromyza;Agromyza nigripes;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Lonchopteridae;Lonchoptera;Lonchoptera lutea;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Agromyzidae;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Helina;Helina setiventris;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Agromyzidae;Agromyza;Agromyza ambigua;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Dolichopodidae;Medetera;Medetera truncorum;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;Megaselia;Megaselia nigriceps;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Hybotidae;Drapetis;Drapetis completa;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Agromyzidae;Liriomyza;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hymenoptera;Pompilidae;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
